relation,source,target
r_cname,Domain_ecb6a1cb6808f2a04d3e074586adf770edf8b978addbf5ad47ea4c476ad3902f,Domain_eeb696401699231c5074c42b978a48c4ad599b8db5c9707e2a61c36f272708a1
r_dns_a,Domain_ecb6a1cb6808f2a04d3e074586adf770edf8b978addbf5ad47ea4c476ad3902f,IP_d84da2e788219e3daed6d3d17ff678462290e7bf7909b2efae7fbd049556a03e
r_cert,Domain_ecb6a1cb6808f2a04d3e074586adf770edf8b978addbf5ad47ea4c476ad3902f,Cert_39e87a012d20aa47c6342af0b482f682df8013e6d45829e6f180ac3092b48e0e
r_cert,Domain_1e4f17054585733bc5af6e504c15b66fae25019e1cffe82ff78785545cefa9be,Cert_23bc88ac81643991c5222159985f22301e7df3cb3acabcf879a83927fae56d2e
r_subdomain,Domain_10199f8a50340406fd6ea8762fa3629f5e6414fa09266b47aff99ae4187b4f9e,Domain_2ac063d24bb86f3f54fe0385bb38cc2e3e9399223584745112b6ace06080ac74
r_whois_name,Domain_10199f8a50340406fd6ea8762fa3629f5e6414fa09266b47aff99ae4187b4f9e,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_subdomain,Domain_10199f8a50340406fd6ea8762fa3629f5e6414fa09266b47aff99ae4187b4f9e,Domain_868821b5955cf6ab089ece363978c151264008036615054c188ed199307963f5
r_dns_a,Domain_10199f8a50340406fd6ea8762fa3629f5e6414fa09266b47aff99ae4187b4f9e,IP_a9c49805457008bac67908b427c7c6b21050a28807799bd746617329d58b41e2
r_dns_a,Domain_868821b5955cf6ab089ece363978c151264008036615054c188ed199307963f5,IP_a9c49805457008bac67908b427c7c6b21050a28807799bd746617329d58b41e2
r_dns_a,Domain_20ade4b07f6cca0f003f739a3eb8e67b7a42e1421eaf6c5d33103b7deeb62d5c,IP_f4648e604de22a9f24e6a43b7ae8a1abcc4878700c05c4fc3a87f34e9d810876
r_dns_a,Domain_20ade4b07f6cca0f003f739a3eb8e67b7a42e1421eaf6c5d33103b7deeb62d5c,IP_88e5575b1c7632a5640ae4eb269688e6eb25e4a88b703bb9e241026d68c7944b
r_subdomain,Domain_20ade4b07f6cca0f003f739a3eb8e67b7a42e1421eaf6c5d33103b7deeb62d5c,Domain_2bc4f51a2f3f6f593d192456ce3e6f345a7d6569c36ec7ac09ece60a4378082c
r_subdomain,Domain_20ade4b07f6cca0f003f739a3eb8e67b7a42e1421eaf6c5d33103b7deeb62d5c,Domain_aa51e25c5d974472b7f6de7426ebaa334dfff8064d33f6223c9146f60fda64b3
r_cname,Domain_20ade4b07f6cca0f003f739a3eb8e67b7a42e1421eaf6c5d33103b7deeb62d5c,Domain_8363f9c51171df73e13f043ee0865d489011ec41564e26db093a595b624f1fa0
r_dns_a,Domain_20ade4b07f6cca0f003f739a3eb8e67b7a42e1421eaf6c5d33103b7deeb62d5c,IP_653f36a9844f01be9a2fdc87b474c550ca69a92f20574340f719e5f796c06732
r_dns_a,Domain_2bc4f51a2f3f6f593d192456ce3e6f345a7d6569c36ec7ac09ece60a4378082c,IP_f4648e604de22a9f24e6a43b7ae8a1abcc4878700c05c4fc3a87f34e9d810876
r_dns_a,Domain_2bc4f51a2f3f6f593d192456ce3e6f345a7d6569c36ec7ac09ece60a4378082c,IP_88e5575b1c7632a5640ae4eb269688e6eb25e4a88b703bb9e241026d68c7944b
r_subdomain,Domain_2bc4f51a2f3f6f593d192456ce3e6f345a7d6569c36ec7ac09ece60a4378082c,Domain_20ade4b07f6cca0f003f739a3eb8e67b7a42e1421eaf6c5d33103b7deeb62d5c
r_cname,Domain_2bc4f51a2f3f6f593d192456ce3e6f345a7d6569c36ec7ac09ece60a4378082c,Domain_8363f9c51171df73e13f043ee0865d489011ec41564e26db093a595b624f1fa0
r_dns_a,Domain_2bc4f51a2f3f6f593d192456ce3e6f345a7d6569c36ec7ac09ece60a4378082c,IP_653f36a9844f01be9a2fdc87b474c550ca69a92f20574340f719e5f796c06732
r_dns_a,Domain_4b173c992befe6d4006d957f61e33fc1f3cc063fdc13c6b506aa43ae8f4b2ac0,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_4b173c992befe6d4006d957f61e33fc1f3cc063fdc13c6b506aa43ae8f4b2ac0,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_whois_name,Domain_4b173c992befe6d4006d957f61e33fc1f3cc063fdc13c6b506aa43ae8f4b2ac0,Whois_Phone_0915b87a390e2e416d84b9755045ca99c612f0bfc0c41ec44afe1f6830c86a0a
r_dns_a,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_whois_name,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,Whois_Phone_0915b87a390e2e416d84b9755045ca99c612f0bfc0c41ec44afe1f6830c86a0a
r_dns_a,Domain_55f5b3fcc5fb631fd9aa02c0f0dfa024c329c3db89dadc53af6a013776a65b29,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_55f5b3fcc5fb631fd9aa02c0f0dfa024c329c3db89dadc53af6a013776a65b29,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_55f5b3fcc5fb631fd9aa02c0f0dfa024c329c3db89dadc53af6a013776a65b29,Domain_97b7826204f7a82b0ac5720222056ef56ad3c6f0d2e71245c2c30c358354d382
r_dns_a,Domain_2786fa9e080e63bd5d69eb6a5a704b36ed9ec05d5cbc46b102f4f07bdfa00090,IP_f4648e604de22a9f24e6a43b7ae8a1abcc4878700c05c4fc3a87f34e9d810876
r_dns_a,Domain_2786fa9e080e63bd5d69eb6a5a704b36ed9ec05d5cbc46b102f4f07bdfa00090,IP_88e5575b1c7632a5640ae4eb269688e6eb25e4a88b703bb9e241026d68c7944b
r_subdomain,Domain_2786fa9e080e63bd5d69eb6a5a704b36ed9ec05d5cbc46b102f4f07bdfa00090,Domain_18fc5efb0921f43a8a0786dd8af146f891a04797e29c0a5e732b19116eca0cff
r_cname,Domain_83397a6afa090ac39cd89085a069bf9085d272e0fdee883acd10e70c03f8c04a,Domain_8363f9c51171df73e13f043ee0865d489011ec41564e26db093a595b624f1fa0
r_cname,Domain_2786fa9e080e63bd5d69eb6a5a704b36ed9ec05d5cbc46b102f4f07bdfa00090,Domain_8363f9c51171df73e13f043ee0865d489011ec41564e26db093a595b624f1fa0
r_dns_a,Domain_2786fa9e080e63bd5d69eb6a5a704b36ed9ec05d5cbc46b102f4f07bdfa00090,IP_653f36a9844f01be9a2fdc87b474c550ca69a92f20574340f719e5f796c06732
r_dns_a,Domain_5cf6f7ca471e65dfa0bc083f4a68cf97e6dbf8b200c6b7021e7f542e429309b4,IP_f4648e604de22a9f24e6a43b7ae8a1abcc4878700c05c4fc3a87f34e9d810876
r_dns_a,Domain_5cf6f7ca471e65dfa0bc083f4a68cf97e6dbf8b200c6b7021e7f542e429309b4,IP_88e5575b1c7632a5640ae4eb269688e6eb25e4a88b703bb9e241026d68c7944b
r_subdomain,Domain_5cf6f7ca471e65dfa0bc083f4a68cf97e6dbf8b200c6b7021e7f542e429309b4,Domain_a705e8e914ea90562e647971ad2259c3fbecb9a37f2e748586f3c1e30d2ceb1a
r_whois_name,Domain_472e8708da3ca9925241c5d72168b748ae3e20fed62396db239667a9184c73c8,Whois_Name_6f8f29c9036f063b7c0854eee15b8a8764c8f9ccc55a0559ca66db0479973923
r_cname,Domain_5cf6f7ca471e65dfa0bc083f4a68cf97e6dbf8b200c6b7021e7f542e429309b4,Domain_8363f9c51171df73e13f043ee0865d489011ec41564e26db093a595b624f1fa0
r_dns_a,Domain_5cf6f7ca471e65dfa0bc083f4a68cf97e6dbf8b200c6b7021e7f542e429309b4,IP_653f36a9844f01be9a2fdc87b474c550ca69a92f20574340f719e5f796c06732
r_dns_a,Domain_97b7826204f7a82b0ac5720222056ef56ad3c6f0d2e71245c2c30c358354d382,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_97b7826204f7a82b0ac5720222056ef56ad3c6f0d2e71245c2c30c358354d382,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_97b7826204f7a82b0ac5720222056ef56ad3c6f0d2e71245c2c30c358354d382,Domain_55f5b3fcc5fb631fd9aa02c0f0dfa024c329c3db89dadc53af6a013776a65b29
r_asn,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
r_cidr,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6,IP_CIDR_335694f4e632183ae8c8403d698ca821eb42848a8e68d3c1cb38a47b9db7a8ed
r_cidr,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df,IP_CIDR_33a33bd5d6bbeac90f4249346f21b4f8d41df30667bb92fecf54a465731fb97b
r_subdomain,Domain_ecd1e3416f333cf99eeed6fd5f7c21f05fdcc438829a922d3c202ec2623f7bac,Domain_af3dd1cc94862a1a4695bf76b5f8707ae73cb90bd2706ac1cecab5dea110146d
r_dns_a,Domain_1aeae2d0b97f5be5a085f0e8d213f15c4ced40f4b18e17fa6e0a005a14722620,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_1aeae2d0b97f5be5a085f0e8d213f15c4ced40f4b18e17fa6e0a005a14722620,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_1aeae2d0b97f5be5a085f0e8d213f15c4ced40f4b18e17fa6e0a005a14722620,Domain_a7b7a41c5d90c13310333da54518f7511031534dac1d274e29822e94541822ed
r_dns_a,Domain_c858025d3ef708398f3195c607187728830f013554e7f21f596f673545b4e177,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_c858025d3ef708398f3195c607187728830f013554e7f21f596f673545b4e177,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_5a00459cba238d3475fe33d68168ddd1ced01df07c3b2af5933fd3e7c2ef44d1,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_5a00459cba238d3475fe33d68168ddd1ced01df07c3b2af5933fd3e7c2ef44d1,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_0ff503fe861df173a1ec99335ace4d005796c71163da8b038e9b2bd45b4a8615,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_0ff503fe861df173a1ec99335ace4d005796c71163da8b038e9b2bd45b4a8615,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_0ff503fe861df173a1ec99335ace4d005796c71163da8b038e9b2bd45b4a8615,Domain_c7b1c5f9adaf63fe7876dede94664960882a8c6b0701fff9ee80cd73401dda9a
r_dns_a,Domain_c7b1c5f9adaf63fe7876dede94664960882a8c6b0701fff9ee80cd73401dda9a,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_c7b1c5f9adaf63fe7876dede94664960882a8c6b0701fff9ee80cd73401dda9a,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_c7b1c5f9adaf63fe7876dede94664960882a8c6b0701fff9ee80cd73401dda9a,Domain_0ff503fe861df173a1ec99335ace4d005796c71163da8b038e9b2bd45b4a8615
r_dns_a,Domain_1bcc58bd6fe1808982a4b93c46c08120057f56ec83f2c2b035e24335db103854,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_1bcc58bd6fe1808982a4b93c46c08120057f56ec83f2c2b035e24335db103854,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_ad6731c9be24d23f8cbe0dfed5908d16b40392d984fb5483c8a4a67e527a3741,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_ad6731c9be24d23f8cbe0dfed5908d16b40392d984fb5483c8a4a67e527a3741,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_4729d3833251d96b90b29721dd293da3b1f0266b92fdeddc9a5cc231815738ab,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_4729d3833251d96b90b29721dd293da3b1f0266b92fdeddc9a5cc231815738ab,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_82b3002d789b745d0d6c4eea20353178dbb9ed9924395168eab7a5b19692a34d,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_82b3002d789b745d0d6c4eea20353178dbb9ed9924395168eab7a5b19692a34d,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_2616d01a877218874e7879f2d415af00e4702ab400263ed96e8e0c2b75608e6d,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_2616d01a877218874e7879f2d415af00e4702ab400263ed96e8e0c2b75608e6d,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_2616d01a877218874e7879f2d415af00e4702ab400263ed96e8e0c2b75608e6d,Domain_33fde14e0cbed76af23701c793c66e6e2dbbbc304b16d93b1ecbfc9ea1d2a8a2
r_dns_a,Domain_33fde14e0cbed76af23701c793c66e6e2dbbbc304b16d93b1ecbfc9ea1d2a8a2,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_33fde14e0cbed76af23701c793c66e6e2dbbbc304b16d93b1ecbfc9ea1d2a8a2,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_848df9b4bc3c4b6b373dc50429eec83b7e1c0f8bae07b37deaa8a4a8dc716297,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_848df9b4bc3c4b6b373dc50429eec83b7e1c0f8bae07b37deaa8a4a8dc716297,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_3a2e5bd8e506fa06a6da17f5a999590c049c7e91c5b8c8cd00ff0c9d34e83366,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_3a2e5bd8e506fa06a6da17f5a999590c049c7e91c5b8c8cd00ff0c9d34e83366,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_3a2e5bd8e506fa06a6da17f5a999590c049c7e91c5b8c8cd00ff0c9d34e83366,Domain_49467baf4fef4cacb487bbcf90d744a233bcc3ae4cd7032bb83095b111749db4
r_dns_a,Domain_4009532bb7e26d9a912b6581ef2d8d51faaad6eb73acea6277486c9e876df60b,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_4009532bb7e26d9a912b6581ef2d8d51faaad6eb73acea6277486c9e876df60b,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_4009532bb7e26d9a912b6581ef2d8d51faaad6eb73acea6277486c9e876df60b,Domain_ed40d9cbb667cdc9b9f06ba2067b6dcc83c9e4ff2f151727e542c0c7cefd7975
r_dns_a,Domain_c6d7582f3e79955ebdaa97f54c7917ee6115004bcde140f7a1341590e2bb5631,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_c6d7582f3e79955ebdaa97f54c7917ee6115004bcde140f7a1341590e2bb5631,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_d7ba8a2dd7256e8d5f6134308daede268448d3d80cee1584bef99cada27ae5ea,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_d7ba8a2dd7256e8d5f6134308daede268448d3d80cee1584bef99cada27ae5ea,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_d7ba8a2dd7256e8d5f6134308daede268448d3d80cee1584bef99cada27ae5ea,Domain_fa778410c8deb4d8d64d9250758afeea111d90746d89de53d09eacb990f4c8bc
r_subdomain,Domain_79cffb41f251f1a2c156b7a23109e39eab2c0281788b90181f151ebbdc0df35f,Domain_c418fcf0a975ad1a7b581421695ee8902ec85057e93a81bc01f41f8c2fce92e4
r_whois_name,Domain_63509ea7a368de475b4884f3de41916a85de2b3371ff961fb8583e5fd3c1317b,Whois_Name_de0028f3c98af91de7cedb211a80651cff0d5037e648532696b967e74c0aec57
r_cidr,IP_0d5d51e1b522c2f03547d64ffb9661d1455f53344c2efc3b1b03c50cad5fe669,IP_CIDR_41c9b7792a880ae36dd5a4f6ccf71904c52b4a51338416b27e86ac40465b540d
r_whois_name,Domain_7d825e73ce213d7f033e995b2ee9cb533c225885bc6534f3f589d4e51403ddcb,Whois_Name_9c9e38e1ce06961fb5c629767a7c9f4b30a3a92ae1a82ab7923d6bfc95742dcc
r_dns_a,Domain_fa778410c8deb4d8d64d9250758afeea111d90746d89de53d09eacb990f4c8bc,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_fa778410c8deb4d8d64d9250758afeea111d90746d89de53d09eacb990f4c8bc,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_cname,Domain_63509ea7a368de475b4884f3de41916a85de2b3371ff961fb8583e5fd3c1317b,Domain_0d00ce77a37ed837befdfc1724da07954d24eb6543b415f74c56382af0b5ed20
r_subdomain,Domain_63509ea7a368de475b4884f3de41916a85de2b3371ff961fb8583e5fd3c1317b,Domain_81917e0fda0f7db2c77daad3476d1dbf88db574050461c50edc8702ae3a9c6e3
r_cname,Domain_f9152c6f55ed438618c3352c29c90df0d107aff69fbb02c5082d047e8145d4aa,Domain_0309f1abfd871888adb8551c23225dd5aa1c8016e1154c6901825c0c3332d71d
r_dns_a,Domain_034aa4c08a0cff606d04718af1b718d148799cebd610c3400db08f8ac54efb72,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_034aa4c08a0cff606d04718af1b718d148799cebd610c3400db08f8ac54efb72,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_034aa4c08a0cff606d04718af1b718d148799cebd610c3400db08f8ac54efb72,Domain_1e0661592af11dd7a72882676471311b280a6d16751a0fda1d69e85b645b6ef3
r_whois_name,Domain_f9152c6f55ed438618c3352c29c90df0d107aff69fbb02c5082d047e8145d4aa,Whois_Name_9c9e38e1ce06961fb5c629767a7c9f4b30a3a92ae1a82ab7923d6bfc95742dcc
r_cname,Domain_49799c3bfc1e02bf14b49b4fde5a55d82819d60c11af5cc94a1a7cf67f538e54,Domain_0309f1abfd871888adb8551c23225dd5aa1c8016e1154c6901825c0c3332d71d
r_subdomain,Domain_49799c3bfc1e02bf14b49b4fde5a55d82819d60c11af5cc94a1a7cf67f538e54,Domain_ae49e3905a1fc217ab67be247b9bc786eb07a8730fc72140192a54901d762c9a
r_dns_a,Domain_1e0661592af11dd7a72882676471311b280a6d16751a0fda1d69e85b645b6ef3,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_1e0661592af11dd7a72882676471311b280a6d16751a0fda1d69e85b645b6ef3,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_f9152c6f55ed438618c3352c29c90df0d107aff69fbb02c5082d047e8145d4aa,Domain_f0f864cf8789d1fb932fd770965b48e919ca34d1e14cc18d3fdc0c5ed30124d5
r_whois_name,Domain_49799c3bfc1e02bf14b49b4fde5a55d82819d60c11af5cc94a1a7cf67f538e54,Whois_Name_9c9e38e1ce06961fb5c629767a7c9f4b30a3a92ae1a82ab7923d6bfc95742dcc
r_cname,Domain_7d825e73ce213d7f033e995b2ee9cb533c225885bc6534f3f589d4e51403ddcb,Domain_0309f1abfd871888adb8551c23225dd5aa1c8016e1154c6901825c0c3332d71d
r_dns_a,Domain_3f7290db0abbd9c3489524d51486650990572d16161626f2baf6a54749f74952,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_3f7290db0abbd9c3489524d51486650990572d16161626f2baf6a54749f74952,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_d77be1a4883698eaf36c6d79a95923c3357e78391fd350d30282ac394f5b119d,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_d77be1a4883698eaf36c6d79a95923c3357e78391fd350d30282ac394f5b119d,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_ce03c954333dd3932b27efc217519d0d6a9f225f90dac542cae90f857f8a6d51,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_ce03c954333dd3932b27efc217519d0d6a9f225f90dac542cae90f857f8a6d51,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_cname,Domain_699c0f6dda65cc8e6735d9b21177916b4acb7954af94fc9bb324bde17ec713d7,Domain_0309f1abfd871888adb8551c23225dd5aa1c8016e1154c6901825c0c3332d71d
r_whois_name,Domain_699c0f6dda65cc8e6735d9b21177916b4acb7954af94fc9bb324bde17ec713d7,Whois_Name_9c9e38e1ce06961fb5c629767a7c9f4b30a3a92ae1a82ab7923d6bfc95742dcc
r_subdomain,Domain_699c0f6dda65cc8e6735d9b21177916b4acb7954af94fc9bb324bde17ec713d7,Domain_f230c66c960c6ab6de81369624dcf57df3a76fda1c97daaaad5b1cb39581da5f
r_dns_a,Domain_9ef63fcc80275cd3bd5b0f48f7e7d3f55734ec18c29c9a9511b2156999780725,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_9ef63fcc80275cd3bd5b0f48f7e7d3f55734ec18c29c9a9511b2156999780725,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_0cd58c61043f4d0cccef0079da1f034d096ee9c33d1f0a6dfa8ae842c4a9ffbf,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_0cd58c61043f4d0cccef0079da1f034d096ee9c33d1f0a6dfa8ae842c4a9ffbf,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_0cd58c61043f4d0cccef0079da1f034d096ee9c33d1f0a6dfa8ae842c4a9ffbf,Domain_09ba8878edb5bf9d374db51dae9996c4bb69004408fdf11da52805572d6f875d
r_dns_a,Domain_48da33d1ba91a1371b44e4c3d11a856fc55d8a776100b30d54fa6a79f50fdea7,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_48da33d1ba91a1371b44e4c3d11a856fc55d8a776100b30d54fa6a79f50fdea7,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_f895095edf658158f0c36f1a888a34e0b2cf41af433d4ba81b82e8eda5b3d156,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_f895095edf658158f0c36f1a888a34e0b2cf41af433d4ba81b82e8eda5b3d156,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_f895095edf658158f0c36f1a888a34e0b2cf41af433d4ba81b82e8eda5b3d156,Domain_fc9813f0d959a7f5af5d721a003b3e06c525de239d93c95f8d7778d1f51cde57
r_dns_a,Domain_fc9813f0d959a7f5af5d721a003b3e06c525de239d93c95f8d7778d1f51cde57,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_fc9813f0d959a7f5af5d721a003b3e06c525de239d93c95f8d7778d1f51cde57,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_cname,Domain_fc9813f0d959a7f5af5d721a003b3e06c525de239d93c95f8d7778d1f51cde57,Domain_0d00ce77a37ed837befdfc1724da07954d24eb6543b415f74c56382af0b5ed20
r_dns_a,Domain_c5c2386b405c3492303c8aa34777b54a9f29aa0acc75d8d9d09de0b32054a563,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_c5c2386b405c3492303c8aa34777b54a9f29aa0acc75d8d9d09de0b32054a563,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_dns_a,Domain_54b0095bff1af19196db2fa6150be9a30b490246ac48ad9abd4310ea14900ab8,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_54b0095bff1af19196db2fa6150be9a30b490246ac48ad9abd4310ea14900ab8,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_subdomain,Domain_54b0095bff1af19196db2fa6150be9a30b490246ac48ad9abd4310ea14900ab8,Domain_1d527de5638f43cdff70f8be3246f678787eb6871c980efac5947aae77ab796b
r_cname,Domain_624f269983f6a5361603773940cef560b106785d46e475e93a255fe01b26fa6e,Domain_0309f1abfd871888adb8551c23225dd5aa1c8016e1154c6901825c0c3332d71d
r_subdomain,Domain_624f269983f6a5361603773940cef560b106785d46e475e93a255fe01b26fa6e,Domain_19efae7a5d5b22faba54074c7d503dc66c45977c39b1f92c60a1f8d696f86a53
r_subdomain,Domain_624f269983f6a5361603773940cef560b106785d46e475e93a255fe01b26fa6e,Domain_7ee3d91e49f3e83738a90dae3db617411cc43dd466783c7bb02da22ada2abeae
r_subdomain,Domain_624f269983f6a5361603773940cef560b106785d46e475e93a255fe01b26fa6e,Domain_adf93f4b944fe1964a050994ffd974be93da44b7783028f1b130b1f18f379e65
r_dns_a,Domain_2d951b00bf51f5c7a06e6e86ac00276ecb7b505fcedb2d700ef64412f610770c,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
